src,dest,path,EdgeType
1082,5370,internal link,Gene-TRAN-Gene-PROT
1083,5371,internal link,Gene-TRAN-Gene-PROT
1084,5372,internal link,Gene-TRAN-Gene-PROT
1085,5373,internal link,Gene-TRAN-Gene-PROT
1086,5374,internal link,Gene-TRAN-Gene-PROT
1087,5375,internal link,Gene-TRAN-Gene-PROT
1088,5376,internal link,Gene-TRAN-Gene-PROT
1089,5377,internal link,Gene-TRAN-Gene-PROT
1090,5378,internal link,Gene-TRAN-Gene-PROT
1091,5379,internal link,Gene-TRAN-Gene-PROT
1092,5380,internal link,Gene-TRAN-Gene-PROT
1093,5381,internal link,Gene-TRAN-Gene-PROT
1094,5382,internal link,Gene-TRAN-Gene-PROT
1095,5383,internal link,Gene-TRAN-Gene-PROT
1096,5384,internal link,Gene-TRAN-Gene-PROT
1097,5385,internal link,Gene-TRAN-Gene-PROT
1098,5386,internal link,Gene-TRAN-Gene-PROT
1099,5387,internal link,Gene-TRAN-Gene-PROT
1100,5388,internal link,Gene-TRAN-Gene-PROT
1101,5389,internal link,Gene-TRAN-Gene-PROT
1102,5390,internal link,Gene-TRAN-Gene-PROT
1103,5391,internal link,Gene-TRAN-Gene-PROT
1104,5392,internal link,Gene-TRAN-Gene-PROT
1105,5393,internal link,Gene-TRAN-Gene-PROT
1106,5394,internal link,Gene-TRAN-Gene-PROT
1107,5395,internal link,Gene-TRAN-Gene-PROT
1108,5396,internal link,Gene-TRAN-Gene-PROT
1109,5397,internal link,Gene-TRAN-Gene-PROT
1110,5398,internal link,Gene-TRAN-Gene-PROT
1111,5399,internal link,Gene-TRAN-Gene-PROT
1112,5400,internal link,Gene-TRAN-Gene-PROT
1113,5401,internal link,Gene-TRAN-Gene-PROT
1114,5402,internal link,Gene-TRAN-Gene-PROT
1115,5403,internal link,Gene-TRAN-Gene-PROT
1116,5404,internal link,Gene-TRAN-Gene-PROT
1117,5405,internal link,Gene-TRAN-Gene-PROT
1118,5406,internal link,Gene-TRAN-Gene-PROT
1119,5407,internal link,Gene-TRAN-Gene-PROT
1120,5408,internal link,Gene-TRAN-Gene-PROT
1121,5409,internal link,Gene-TRAN-Gene-PROT
1122,5410,internal link,Gene-TRAN-Gene-PROT
1123,5411,internal link,Gene-TRAN-Gene-PROT
1124,5412,internal link,Gene-TRAN-Gene-PROT
1125,5413,internal link,Gene-TRAN-Gene-PROT
1126,5414,internal link,Gene-TRAN-Gene-PROT
1127,5415,internal link,Gene-TRAN-Gene-PROT
1128,5416,internal link,Gene-TRAN-Gene-PROT
1129,5417,internal link,Gene-TRAN-Gene-PROT
1130,5418,internal link,Gene-TRAN-Gene-PROT
1131,5419,internal link,Gene-TRAN-Gene-PROT
1132,5420,internal link,Gene-TRAN-Gene-PROT
1133,5421,internal link,Gene-TRAN-Gene-PROT
1134,5422,internal link,Gene-TRAN-Gene-PROT
1135,5423,internal link,Gene-TRAN-Gene-PROT
1136,5424,internal link,Gene-TRAN-Gene-PROT
1137,5425,internal link,Gene-TRAN-Gene-PROT
1138,5426,internal link,Gene-TRAN-Gene-PROT
1139,5427,internal link,Gene-TRAN-Gene-PROT
1140,5428,internal link,Gene-TRAN-Gene-PROT
1141,5429,internal link,Gene-TRAN-Gene-PROT
1142,5430,internal link,Gene-TRAN-Gene-PROT
1143,5431,internal link,Gene-TRAN-Gene-PROT
1144,5432,internal link,Gene-TRAN-Gene-PROT
1145,5433,internal link,Gene-TRAN-Gene-PROT
1146,5434,internal link,Gene-TRAN-Gene-PROT
1147,5435,internal link,Gene-TRAN-Gene-PROT
1148,5436,internal link,Gene-TRAN-Gene-PROT
1149,5437,internal link,Gene-TRAN-Gene-PROT
1150,5438,internal link,Gene-TRAN-Gene-PROT
1151,5439,internal link,Gene-TRAN-Gene-PROT
1152,5440,internal link,Gene-TRAN-Gene-PROT
1153,5441,internal link,Gene-TRAN-Gene-PROT
1154,5442,internal link,Gene-TRAN-Gene-PROT
1155,5443,internal link,Gene-TRAN-Gene-PROT
1156,5444,internal link,Gene-TRAN-Gene-PROT
1157,5445,internal link,Gene-TRAN-Gene-PROT
1158,5446,internal link,Gene-TRAN-Gene-PROT
1159,5447,internal link,Gene-TRAN-Gene-PROT
1160,5448,internal link,Gene-TRAN-Gene-PROT
1161,5449,internal link,Gene-TRAN-Gene-PROT
1162,5450,internal link,Gene-TRAN-Gene-PROT
1163,5451,internal link,Gene-TRAN-Gene-PROT
1164,5452,internal link,Gene-TRAN-Gene-PROT
1165,5453,internal link,Gene-TRAN-Gene-PROT
1166,5454,internal link,Gene-TRAN-Gene-PROT
1167,5455,internal link,Gene-TRAN-Gene-PROT
1168,5456,internal link,Gene-TRAN-Gene-PROT
1169,5457,internal link,Gene-TRAN-Gene-PROT
1170,5458,internal link,Gene-TRAN-Gene-PROT
1171,5459,internal link,Gene-TRAN-Gene-PROT
1172,5460,internal link,Gene-TRAN-Gene-PROT
1173,5461,internal link,Gene-TRAN-Gene-PROT
1174,5462,internal link,Gene-TRAN-Gene-PROT
1175,5463,internal link,Gene-TRAN-Gene-PROT
1176,5464,internal link,Gene-TRAN-Gene-PROT
1177,5465,internal link,Gene-TRAN-Gene-PROT
1178,5466,internal link,Gene-TRAN-Gene-PROT
1179,5467,internal link,Gene-TRAN-Gene-PROT
1180,5468,internal link,Gene-TRAN-Gene-PROT
1181,5469,internal link,Gene-TRAN-Gene-PROT
1182,5470,internal link,Gene-TRAN-Gene-PROT
1183,5471,internal link,Gene-TRAN-Gene-PROT
1184,5472,internal link,Gene-TRAN-Gene-PROT
1185,5473,internal link,Gene-TRAN-Gene-PROT
1186,5474,internal link,Gene-TRAN-Gene-PROT
1187,5475,internal link,Gene-TRAN-Gene-PROT
1188,5476,internal link,Gene-TRAN-Gene-PROT
1189,5477,internal link,Gene-TRAN-Gene-PROT
1190,5478,internal link,Gene-TRAN-Gene-PROT
1191,5479,internal link,Gene-TRAN-Gene-PROT
1192,5480,internal link,Gene-TRAN-Gene-PROT
1193,5481,internal link,Gene-TRAN-Gene-PROT
1194,5482,internal link,Gene-TRAN-Gene-PROT
1195,5483,internal link,Gene-TRAN-Gene-PROT
1196,5484,internal link,Gene-TRAN-Gene-PROT
1197,5485,internal link,Gene-TRAN-Gene-PROT
1198,5486,internal link,Gene-TRAN-Gene-PROT
1199,5487,internal link,Gene-TRAN-Gene-PROT
1200,5488,internal link,Gene-TRAN-Gene-PROT
1201,5489,internal link,Gene-TRAN-Gene-PROT
1202,5490,internal link,Gene-TRAN-Gene-PROT
1203,5491,internal link,Gene-TRAN-Gene-PROT
1204,5492,internal link,Gene-TRAN-Gene-PROT
1205,5493,internal link,Gene-TRAN-Gene-PROT
1206,5494,internal link,Gene-TRAN-Gene-PROT
1207,5495,internal link,Gene-TRAN-Gene-PROT
1208,5496,internal link,Gene-TRAN-Gene-PROT
1209,5497,internal link,Gene-TRAN-Gene-PROT
1210,5498,internal link,Gene-TRAN-Gene-PROT
1211,5499,internal link,Gene-TRAN-Gene-PROT
1212,5500,internal link,Gene-TRAN-Gene-PROT
1213,5501,internal link,Gene-TRAN-Gene-PROT
1214,5502,internal link,Gene-TRAN-Gene-PROT
1215,5503,internal link,Gene-TRAN-Gene-PROT
1216,5504,internal link,Gene-TRAN-Gene-PROT
1217,5505,internal link,Gene-TRAN-Gene-PROT
1218,5506,internal link,Gene-TRAN-Gene-PROT
1219,5507,internal link,Gene-TRAN-Gene-PROT
1220,5508,internal link,Gene-TRAN-Gene-PROT
1221,5509,internal link,Gene-TRAN-Gene-PROT
1222,5510,internal link,Gene-TRAN-Gene-PROT
1223,5511,internal link,Gene-TRAN-Gene-PROT
1224,5512,internal link,Gene-TRAN-Gene-PROT
1225,5513,internal link,Gene-TRAN-Gene-PROT
1226,5514,internal link,Gene-TRAN-Gene-PROT
1227,5515,internal link,Gene-TRAN-Gene-PROT
1228,5516,internal link,Gene-TRAN-Gene-PROT
1229,5517,internal link,Gene-TRAN-Gene-PROT
1230,5518,internal link,Gene-TRAN-Gene-PROT
1231,5519,internal link,Gene-TRAN-Gene-PROT
1232,5520,internal link,Gene-TRAN-Gene-PROT
1233,5521,internal link,Gene-TRAN-Gene-PROT
1234,5522,internal link,Gene-TRAN-Gene-PROT
1235,5523,internal link,Gene-TRAN-Gene-PROT
1236,5524,internal link,Gene-TRAN-Gene-PROT
1237,5525,internal link,Gene-TRAN-Gene-PROT
1238,5526,internal link,Gene-TRAN-Gene-PROT
1239,5527,internal link,Gene-TRAN-Gene-PROT
1240,5528,internal link,Gene-TRAN-Gene-PROT
1241,5529,internal link,Gene-TRAN-Gene-PROT
1242,5530,internal link,Gene-TRAN-Gene-PROT
1243,5531,internal link,Gene-TRAN-Gene-PROT
1244,5532,internal link,Gene-TRAN-Gene-PROT
1245,5533,internal link,Gene-TRAN-Gene-PROT
1246,5534,internal link,Gene-TRAN-Gene-PROT
1247,5535,internal link,Gene-TRAN-Gene-PROT
1248,5536,internal link,Gene-TRAN-Gene-PROT
1249,5537,internal link,Gene-TRAN-Gene-PROT
1250,5538,internal link,Gene-TRAN-Gene-PROT
1251,5539,internal link,Gene-TRAN-Gene-PROT
1252,5540,internal link,Gene-TRAN-Gene-PROT
1253,5541,internal link,Gene-TRAN-Gene-PROT
1254,5542,internal link,Gene-TRAN-Gene-PROT
1255,5543,internal link,Gene-TRAN-Gene-PROT
1256,5544,internal link,Gene-TRAN-Gene-PROT
1257,5545,internal link,Gene-TRAN-Gene-PROT
1258,5546,internal link,Gene-TRAN-Gene-PROT
1259,5547,internal link,Gene-TRAN-Gene-PROT
1260,5548,internal link,Gene-TRAN-Gene-PROT
1261,5549,internal link,Gene-TRAN-Gene-PROT
1262,5550,internal link,Gene-TRAN-Gene-PROT
1263,5551,internal link,Gene-TRAN-Gene-PROT
1264,5552,internal link,Gene-TRAN-Gene-PROT
1265,5553,internal link,Gene-TRAN-Gene-PROT
1266,5554,internal link,Gene-TRAN-Gene-PROT
1267,5555,internal link,Gene-TRAN-Gene-PROT
1268,5556,internal link,Gene-TRAN-Gene-PROT
1269,5557,internal link,Gene-TRAN-Gene-PROT
1270,5558,internal link,Gene-TRAN-Gene-PROT
1271,5559,internal link,Gene-TRAN-Gene-PROT
1272,5560,internal link,Gene-TRAN-Gene-PROT
1273,5561,internal link,Gene-TRAN-Gene-PROT
1274,5562,internal link,Gene-TRAN-Gene-PROT
1275,5563,internal link,Gene-TRAN-Gene-PROT
1276,5564,internal link,Gene-TRAN-Gene-PROT
1277,5565,internal link,Gene-TRAN-Gene-PROT
1278,5566,internal link,Gene-TRAN-Gene-PROT
1279,5567,internal link,Gene-TRAN-Gene-PROT
1280,5568,internal link,Gene-TRAN-Gene-PROT
1281,5569,internal link,Gene-TRAN-Gene-PROT
1282,5570,internal link,Gene-TRAN-Gene-PROT
1283,5571,internal link,Gene-TRAN-Gene-PROT
1284,5572,internal link,Gene-TRAN-Gene-PROT
1285,5573,internal link,Gene-TRAN-Gene-PROT
1286,5574,internal link,Gene-TRAN-Gene-PROT
1287,5575,internal link,Gene-TRAN-Gene-PROT
1288,5576,internal link,Gene-TRAN-Gene-PROT
1289,5577,internal link,Gene-TRAN-Gene-PROT
1290,5578,internal link,Gene-TRAN-Gene-PROT
1291,5579,internal link,Gene-TRAN-Gene-PROT
1292,5580,internal link,Gene-TRAN-Gene-PROT
1293,5581,internal link,Gene-TRAN-Gene-PROT
1294,5582,internal link,Gene-TRAN-Gene-PROT
1295,5583,internal link,Gene-TRAN-Gene-PROT
1296,5584,internal link,Gene-TRAN-Gene-PROT
1297,5585,internal link,Gene-TRAN-Gene-PROT
1298,5586,internal link,Gene-TRAN-Gene-PROT
1299,5587,internal link,Gene-TRAN-Gene-PROT
1300,5588,internal link,Gene-TRAN-Gene-PROT
1301,5589,internal link,Gene-TRAN-Gene-PROT
1302,5590,internal link,Gene-TRAN-Gene-PROT
1303,5591,internal link,Gene-TRAN-Gene-PROT
1304,5592,internal link,Gene-TRAN-Gene-PROT
1305,5593,internal link,Gene-TRAN-Gene-PROT
1306,5594,internal link,Gene-TRAN-Gene-PROT
1307,5595,internal link,Gene-TRAN-Gene-PROT
1308,5596,internal link,Gene-TRAN-Gene-PROT
1309,5597,internal link,Gene-TRAN-Gene-PROT
1310,5598,internal link,Gene-TRAN-Gene-PROT
1311,5599,internal link,Gene-TRAN-Gene-PROT
1312,5600,internal link,Gene-TRAN-Gene-PROT
1313,5601,internal link,Gene-TRAN-Gene-PROT
1314,5602,internal link,Gene-TRAN-Gene-PROT
1315,5603,internal link,Gene-TRAN-Gene-PROT
1316,5604,internal link,Gene-TRAN-Gene-PROT
1317,5605,internal link,Gene-TRAN-Gene-PROT
1318,5606,internal link,Gene-TRAN-Gene-PROT
1319,5607,internal link,Gene-TRAN-Gene-PROT
1320,5608,internal link,Gene-TRAN-Gene-PROT
1321,5609,internal link,Gene-TRAN-Gene-PROT
1322,5610,internal link,Gene-TRAN-Gene-PROT
1323,5611,internal link,Gene-TRAN-Gene-PROT
1324,5612,internal link,Gene-TRAN-Gene-PROT
1325,5613,internal link,Gene-TRAN-Gene-PROT
1326,5614,internal link,Gene-TRAN-Gene-PROT
1327,5615,internal link,Gene-TRAN-Gene-PROT
1328,5616,internal link,Gene-TRAN-Gene-PROT
1329,5617,internal link,Gene-TRAN-Gene-PROT
1330,5618,internal link,Gene-TRAN-Gene-PROT
1331,5619,internal link,Gene-TRAN-Gene-PROT
1332,5620,internal link,Gene-TRAN-Gene-PROT
1333,5621,internal link,Gene-TRAN-Gene-PROT
1334,5622,internal link,Gene-TRAN-Gene-PROT
1335,5623,internal link,Gene-TRAN-Gene-PROT
1336,5624,internal link,Gene-TRAN-Gene-PROT
1337,5625,internal link,Gene-TRAN-Gene-PROT
1338,5626,internal link,Gene-TRAN-Gene-PROT
1339,5627,internal link,Gene-TRAN-Gene-PROT
1340,5628,internal link,Gene-TRAN-Gene-PROT
1341,5629,internal link,Gene-TRAN-Gene-PROT
1342,5630,internal link,Gene-TRAN-Gene-PROT
1343,5631,internal link,Gene-TRAN-Gene-PROT
1344,5632,internal link,Gene-TRAN-Gene-PROT
1345,5633,internal link,Gene-TRAN-Gene-PROT
1346,5634,internal link,Gene-TRAN-Gene-PROT
1347,5635,internal link,Gene-TRAN-Gene-PROT
1348,5636,internal link,Gene-TRAN-Gene-PROT
1349,5637,internal link,Gene-TRAN-Gene-PROT
1350,5638,internal link,Gene-TRAN-Gene-PROT
1351,5639,internal link,Gene-TRAN-Gene-PROT
1352,5640,internal link,Gene-TRAN-Gene-PROT
1353,5641,internal link,Gene-TRAN-Gene-PROT
1354,5642,internal link,Gene-TRAN-Gene-PROT
1355,5643,internal link,Gene-TRAN-Gene-PROT
1356,5644,internal link,Gene-TRAN-Gene-PROT
1357,5645,internal link,Gene-TRAN-Gene-PROT
1358,5646,internal link,Gene-TRAN-Gene-PROT
1359,5647,internal link,Gene-TRAN-Gene-PROT
1360,5648,internal link,Gene-TRAN-Gene-PROT
1361,5649,internal link,Gene-TRAN-Gene-PROT
1362,5650,internal link,Gene-TRAN-Gene-PROT
1363,5651,internal link,Gene-TRAN-Gene-PROT
1364,5652,internal link,Gene-TRAN-Gene-PROT
1365,5653,internal link,Gene-TRAN-Gene-PROT
1366,5654,internal link,Gene-TRAN-Gene-PROT
1367,5655,internal link,Gene-TRAN-Gene-PROT
1368,5656,internal link,Gene-TRAN-Gene-PROT
1369,5657,internal link,Gene-TRAN-Gene-PROT
1370,5658,internal link,Gene-TRAN-Gene-PROT
1371,5659,internal link,Gene-TRAN-Gene-PROT
1372,5660,internal link,Gene-TRAN-Gene-PROT
1373,5661,internal link,Gene-TRAN-Gene-PROT
1374,5662,internal link,Gene-TRAN-Gene-PROT
1375,5663,internal link,Gene-TRAN-Gene-PROT
1376,5664,internal link,Gene-TRAN-Gene-PROT
1377,5665,internal link,Gene-TRAN-Gene-PROT
1378,5666,internal link,Gene-TRAN-Gene-PROT
1379,5667,internal link,Gene-TRAN-Gene-PROT
1380,5668,internal link,Gene-TRAN-Gene-PROT
1381,5669,internal link,Gene-TRAN-Gene-PROT
1382,5670,internal link,Gene-TRAN-Gene-PROT
1383,5671,internal link,Gene-TRAN-Gene-PROT
1384,5672,internal link,Gene-TRAN-Gene-PROT
1385,5673,internal link,Gene-TRAN-Gene-PROT
1386,5674,internal link,Gene-TRAN-Gene-PROT
1387,5675,internal link,Gene-TRAN-Gene-PROT
1388,5676,internal link,Gene-TRAN-Gene-PROT
1389,5677,internal link,Gene-TRAN-Gene-PROT
1390,5678,internal link,Gene-TRAN-Gene-PROT
1391,5679,internal link,Gene-TRAN-Gene-PROT
1392,5680,internal link,Gene-TRAN-Gene-PROT
1393,5681,internal link,Gene-TRAN-Gene-PROT
1394,5682,internal link,Gene-TRAN-Gene-PROT
1395,5683,internal link,Gene-TRAN-Gene-PROT
1396,5684,internal link,Gene-TRAN-Gene-PROT
1397,5685,internal link,Gene-TRAN-Gene-PROT
1398,5686,internal link,Gene-TRAN-Gene-PROT
1399,5687,internal link,Gene-TRAN-Gene-PROT
1400,5688,internal link,Gene-TRAN-Gene-PROT
1401,5689,internal link,Gene-TRAN-Gene-PROT
1402,5690,internal link,Gene-TRAN-Gene-PROT
1403,5691,internal link,Gene-TRAN-Gene-PROT
1404,5692,internal link,Gene-TRAN-Gene-PROT
1405,5693,internal link,Gene-TRAN-Gene-PROT
1406,5694,internal link,Gene-TRAN-Gene-PROT
1407,5695,internal link,Gene-TRAN-Gene-PROT
1408,5696,internal link,Gene-TRAN-Gene-PROT
1409,5697,internal link,Gene-TRAN-Gene-PROT
1410,5698,internal link,Gene-TRAN-Gene-PROT
1411,5699,internal link,Gene-TRAN-Gene-PROT
1412,5700,internal link,Gene-TRAN-Gene-PROT
1413,5701,internal link,Gene-TRAN-Gene-PROT
1414,5702,internal link,Gene-TRAN-Gene-PROT
1415,5703,internal link,Gene-TRAN-Gene-PROT
1416,5704,internal link,Gene-TRAN-Gene-PROT
1417,5705,internal link,Gene-TRAN-Gene-PROT
1418,5706,internal link,Gene-TRAN-Gene-PROT
1419,5707,internal link,Gene-TRAN-Gene-PROT
1420,5708,internal link,Gene-TRAN-Gene-PROT
1421,5709,internal link,Gene-TRAN-Gene-PROT
1422,5710,internal link,Gene-TRAN-Gene-PROT
1423,5711,internal link,Gene-TRAN-Gene-PROT
1424,5712,internal link,Gene-TRAN-Gene-PROT
1425,5713,internal link,Gene-TRAN-Gene-PROT
1426,5714,internal link,Gene-TRAN-Gene-PROT
1427,5715,internal link,Gene-TRAN-Gene-PROT
1428,5716,internal link,Gene-TRAN-Gene-PROT
1429,5717,internal link,Gene-TRAN-Gene-PROT
1430,5718,internal link,Gene-TRAN-Gene-PROT
1431,5719,internal link,Gene-TRAN-Gene-PROT
1432,5720,internal link,Gene-TRAN-Gene-PROT
1433,5721,internal link,Gene-TRAN-Gene-PROT
1434,5722,internal link,Gene-TRAN-Gene-PROT
1435,5723,internal link,Gene-TRAN-Gene-PROT
1436,5724,internal link,Gene-TRAN-Gene-PROT
1437,5725,internal link,Gene-TRAN-Gene-PROT
1438,5726,internal link,Gene-TRAN-Gene-PROT
1439,5727,internal link,Gene-TRAN-Gene-PROT
1440,5728,internal link,Gene-TRAN-Gene-PROT
1441,5729,internal link,Gene-TRAN-Gene-PROT
1442,5730,internal link,Gene-TRAN-Gene-PROT
1443,5731,internal link,Gene-TRAN-Gene-PROT
1444,5732,internal link,Gene-TRAN-Gene-PROT
1445,5733,internal link,Gene-TRAN-Gene-PROT
1446,5734,internal link,Gene-TRAN-Gene-PROT
1447,5735,internal link,Gene-TRAN-Gene-PROT
1448,5736,internal link,Gene-TRAN-Gene-PROT
1449,5737,internal link,Gene-TRAN-Gene-PROT
1450,5738,internal link,Gene-TRAN-Gene-PROT
1451,5739,internal link,Gene-TRAN-Gene-PROT
1452,5740,internal link,Gene-TRAN-Gene-PROT
1453,5741,internal link,Gene-TRAN-Gene-PROT
1454,5742,internal link,Gene-TRAN-Gene-PROT
1455,5743,internal link,Gene-TRAN-Gene-PROT
1456,5744,internal link,Gene-TRAN-Gene-PROT
1457,5745,internal link,Gene-TRAN-Gene-PROT
1458,5746,internal link,Gene-TRAN-Gene-PROT
1459,5747,internal link,Gene-TRAN-Gene-PROT
1460,5748,internal link,Gene-TRAN-Gene-PROT
1461,5749,internal link,Gene-TRAN-Gene-PROT
1462,5750,internal link,Gene-TRAN-Gene-PROT
1463,5751,internal link,Gene-TRAN-Gene-PROT
1464,5752,internal link,Gene-TRAN-Gene-PROT
1465,5753,internal link,Gene-TRAN-Gene-PROT
1466,5754,internal link,Gene-TRAN-Gene-PROT
1467,5755,internal link,Gene-TRAN-Gene-PROT
1468,5756,internal link,Gene-TRAN-Gene-PROT
1469,5757,internal link,Gene-TRAN-Gene-PROT
1470,5758,internal link,Gene-TRAN-Gene-PROT
1471,5759,internal link,Gene-TRAN-Gene-PROT
1472,5760,internal link,Gene-TRAN-Gene-PROT
1473,5761,internal link,Gene-TRAN-Gene-PROT
1474,5762,internal link,Gene-TRAN-Gene-PROT
1475,5763,internal link,Gene-TRAN-Gene-PROT
1476,5764,internal link,Gene-TRAN-Gene-PROT
1477,5765,internal link,Gene-TRAN-Gene-PROT
1478,5766,internal link,Gene-TRAN-Gene-PROT
1479,5767,internal link,Gene-TRAN-Gene-PROT
1480,5768,internal link,Gene-TRAN-Gene-PROT
1481,5769,internal link,Gene-TRAN-Gene-PROT
1482,5770,internal link,Gene-TRAN-Gene-PROT
1483,5771,internal link,Gene-TRAN-Gene-PROT
1484,5772,internal link,Gene-TRAN-Gene-PROT
1485,5773,internal link,Gene-TRAN-Gene-PROT
1486,5774,internal link,Gene-TRAN-Gene-PROT
1487,5775,internal link,Gene-TRAN-Gene-PROT
1488,5776,internal link,Gene-TRAN-Gene-PROT
1489,5777,internal link,Gene-TRAN-Gene-PROT
1490,5778,internal link,Gene-TRAN-Gene-PROT
1491,5779,internal link,Gene-TRAN-Gene-PROT
1492,5780,internal link,Gene-TRAN-Gene-PROT
1493,5781,internal link,Gene-TRAN-Gene-PROT
1494,5782,internal link,Gene-TRAN-Gene-PROT
1495,5783,internal link,Gene-TRAN-Gene-PROT
1496,5784,internal link,Gene-TRAN-Gene-PROT
1497,5785,internal link,Gene-TRAN-Gene-PROT
1498,5786,internal link,Gene-TRAN-Gene-PROT
1499,5787,internal link,Gene-TRAN-Gene-PROT
1500,5788,internal link,Gene-TRAN-Gene-PROT
1501,5789,internal link,Gene-TRAN-Gene-PROT
1502,5790,internal link,Gene-TRAN-Gene-PROT
1503,5791,internal link,Gene-TRAN-Gene-PROT
1504,5792,internal link,Gene-TRAN-Gene-PROT
1505,5793,internal link,Gene-TRAN-Gene-PROT
1506,5794,internal link,Gene-TRAN-Gene-PROT
1507,5795,internal link,Gene-TRAN-Gene-PROT
1508,5796,internal link,Gene-TRAN-Gene-PROT
1509,5797,internal link,Gene-TRAN-Gene-PROT
1510,5798,internal link,Gene-TRAN-Gene-PROT
1511,5799,internal link,Gene-TRAN-Gene-PROT
1512,5800,internal link,Gene-TRAN-Gene-PROT
1513,5801,internal link,Gene-TRAN-Gene-PROT
1514,5802,internal link,Gene-TRAN-Gene-PROT
1515,5803,internal link,Gene-TRAN-Gene-PROT
1516,5804,internal link,Gene-TRAN-Gene-PROT
1517,5805,internal link,Gene-TRAN-Gene-PROT
1518,5806,internal link,Gene-TRAN-Gene-PROT
1519,5807,internal link,Gene-TRAN-Gene-PROT
1520,5808,internal link,Gene-TRAN-Gene-PROT
1521,5809,internal link,Gene-TRAN-Gene-PROT
1522,5810,internal link,Gene-TRAN-Gene-PROT
1523,5811,internal link,Gene-TRAN-Gene-PROT
1524,5812,internal link,Gene-TRAN-Gene-PROT
1525,5813,internal link,Gene-TRAN-Gene-PROT
1526,5814,internal link,Gene-TRAN-Gene-PROT
1527,5815,internal link,Gene-TRAN-Gene-PROT
1528,5816,internal link,Gene-TRAN-Gene-PROT
1529,5817,internal link,Gene-TRAN-Gene-PROT
1530,5818,internal link,Gene-TRAN-Gene-PROT
1531,5819,internal link,Gene-TRAN-Gene-PROT
1532,5820,internal link,Gene-TRAN-Gene-PROT
1533,5821,internal link,Gene-TRAN-Gene-PROT
1534,5822,internal link,Gene-TRAN-Gene-PROT
1535,5823,internal link,Gene-TRAN-Gene-PROT
1536,5824,internal link,Gene-TRAN-Gene-PROT
1537,5825,internal link,Gene-TRAN-Gene-PROT
1538,5826,internal link,Gene-TRAN-Gene-PROT
1539,5827,internal link,Gene-TRAN-Gene-PROT
1540,5828,internal link,Gene-TRAN-Gene-PROT
1541,5829,internal link,Gene-TRAN-Gene-PROT
1542,5830,internal link,Gene-TRAN-Gene-PROT
1543,5831,internal link,Gene-TRAN-Gene-PROT
1544,5832,internal link,Gene-TRAN-Gene-PROT
1545,5833,internal link,Gene-TRAN-Gene-PROT
1546,5834,internal link,Gene-TRAN-Gene-PROT
1547,5835,internal link,Gene-TRAN-Gene-PROT
1548,5836,internal link,Gene-TRAN-Gene-PROT
1549,5837,internal link,Gene-TRAN-Gene-PROT
1550,5838,internal link,Gene-TRAN-Gene-PROT
1551,5839,internal link,Gene-TRAN-Gene-PROT
1552,5840,internal link,Gene-TRAN-Gene-PROT
1553,5841,internal link,Gene-TRAN-Gene-PROT
1554,5842,internal link,Gene-TRAN-Gene-PROT
1555,5843,internal link,Gene-TRAN-Gene-PROT
1556,5844,internal link,Gene-TRAN-Gene-PROT
1557,5845,internal link,Gene-TRAN-Gene-PROT
1558,5846,internal link,Gene-TRAN-Gene-PROT
1559,5847,internal link,Gene-TRAN-Gene-PROT
1560,5848,internal link,Gene-TRAN-Gene-PROT
1561,5849,internal link,Gene-TRAN-Gene-PROT
1562,5850,internal link,Gene-TRAN-Gene-PROT
1563,5851,internal link,Gene-TRAN-Gene-PROT
1564,5852,internal link,Gene-TRAN-Gene-PROT
1565,5853,internal link,Gene-TRAN-Gene-PROT
1566,5854,internal link,Gene-TRAN-Gene-PROT
1567,5855,internal link,Gene-TRAN-Gene-PROT
1568,5856,internal link,Gene-TRAN-Gene-PROT
1569,5857,internal link,Gene-TRAN-Gene-PROT
1570,5858,internal link,Gene-TRAN-Gene-PROT
1571,5859,internal link,Gene-TRAN-Gene-PROT
1572,5860,internal link,Gene-TRAN-Gene-PROT
1573,5861,internal link,Gene-TRAN-Gene-PROT
1574,5862,internal link,Gene-TRAN-Gene-PROT
1575,5863,internal link,Gene-TRAN-Gene-PROT
1576,5864,internal link,Gene-TRAN-Gene-PROT
1577,5865,internal link,Gene-TRAN-Gene-PROT
1578,5866,internal link,Gene-TRAN-Gene-PROT
1579,5867,internal link,Gene-TRAN-Gene-PROT
1580,5868,internal link,Gene-TRAN-Gene-PROT
1581,5869,internal link,Gene-TRAN-Gene-PROT
1582,5870,internal link,Gene-TRAN-Gene-PROT
1583,5871,internal link,Gene-TRAN-Gene-PROT
1584,5872,internal link,Gene-TRAN-Gene-PROT
1585,5873,internal link,Gene-TRAN-Gene-PROT
1586,5874,internal link,Gene-TRAN-Gene-PROT
1587,5875,internal link,Gene-TRAN-Gene-PROT
1588,5876,internal link,Gene-TRAN-Gene-PROT
1589,5877,internal link,Gene-TRAN-Gene-PROT
1590,5878,internal link,Gene-TRAN-Gene-PROT
1591,5879,internal link,Gene-TRAN-Gene-PROT
1592,5880,internal link,Gene-TRAN-Gene-PROT
1593,5881,internal link,Gene-TRAN-Gene-PROT
1594,5882,internal link,Gene-TRAN-Gene-PROT
1595,5883,internal link,Gene-TRAN-Gene-PROT
1596,5884,internal link,Gene-TRAN-Gene-PROT
1597,5885,internal link,Gene-TRAN-Gene-PROT
1598,5886,internal link,Gene-TRAN-Gene-PROT
1599,5887,internal link,Gene-TRAN-Gene-PROT
