src,dest,path,EdgeType
MEF2B-METH,MEF2B-TRAN,internal link,Gene-TRAN-Gene-METH
MEF2C-METH,MEF2C-TRAN,internal link,Gene-TRAN-Gene-METH
MEF2D-METH,MEF2D-TRAN,internal link,Gene-TRAN-Gene-METH
MEFV-METH,MEFV-TRAN,internal link,Gene-TRAN-Gene-METH
MEGF8-METH,MEGF8-TRAN,internal link,Gene-TRAN-Gene-METH
MET-METH,MET-TRAN,internal link,Gene-TRAN-Gene-METH
MFN1-METH,MFN1-TRAN,internal link,Gene-TRAN-Gene-METH
MFN2-METH,MFN2-TRAN,internal link,Gene-TRAN-Gene-METH
MFNG-METH,MFNG-TRAN,internal link,Gene-TRAN-Gene-METH
MGRN1-METH,MGRN1-TRAN,internal link,Gene-TRAN-Gene-METH
MIOS-METH,MIOS-TRAN,internal link,Gene-TRAN-Gene-METH
MKNK1-METH,MKNK1-TRAN,internal link,Gene-TRAN-Gene-METH
MKNK2-METH,MKNK2-TRAN,internal link,Gene-TRAN-Gene-METH
MLKL-METH,MLKL-TRAN,internal link,Gene-TRAN-Gene-METH
MLST8-METH,MLST8-TRAN,internal link,Gene-TRAN-Gene-METH
MLYCD-METH,MLYCD-TRAN,internal link,Gene-TRAN-Gene-METH
MMP1-METH,MMP1-TRAN,internal link,Gene-TRAN-Gene-METH
MMP13-METH,MMP13-TRAN,internal link,Gene-TRAN-Gene-METH
MMP14-METH,MMP14-TRAN,internal link,Gene-TRAN-Gene-METH
MMP2-METH,MMP2-TRAN,internal link,Gene-TRAN-Gene-METH
MMP3-METH,MMP3-TRAN,internal link,Gene-TRAN-Gene-METH
MMP7-METH,MMP7-TRAN,internal link,Gene-TRAN-Gene-METH
MMP9-METH,MMP9-TRAN,internal link,Gene-TRAN-Gene-METH
MOB1A-METH,MOB1A-TRAN,internal link,Gene-TRAN-Gene-METH
MOB1B-METH,MOB1B-TRAN,internal link,Gene-TRAN-Gene-METH
MOSMO-METH,MOSMO-TRAN,internal link,Gene-TRAN-Gene-METH
MPL-METH,MPL-TRAN,internal link,Gene-TRAN-Gene-METH
MRAS-METH,MRAS-TRAN,internal link,Gene-TRAN-Gene-METH
MS4A2-METH,MS4A2-TRAN,internal link,Gene-TRAN-Gene-METH
MST1-METH,MST1-TRAN,internal link,Gene-TRAN-Gene-METH
MST1R-METH,MST1R-TRAN,internal link,Gene-TRAN-Gene-METH
MTCP1-METH,MTCP1-TRAN,internal link,Gene-TRAN-Gene-METH
MTOR-METH,MTOR-TRAN,internal link,Gene-TRAN-Gene-METH
MUC5AC-METH,MUC5AC-TRAN,internal link,Gene-TRAN-Gene-METH
MUC5B-METH,MUC5B-TRAN,internal link,Gene-TRAN-Gene-METH
MYB-METH,MYB-TRAN,internal link,Gene-TRAN-Gene-METH
MYC-METH,MYC-TRAN,internal link,Gene-TRAN-Gene-METH
MYD88-METH,MYD88-TRAN,internal link,Gene-TRAN-Gene-METH
MYH6-METH,MYH6-TRAN,internal link,Gene-TRAN-Gene-METH
MYH7-METH,MYH7-TRAN,internal link,Gene-TRAN-Gene-METH
MYL2-METH,MYL2-TRAN,internal link,Gene-TRAN-Gene-METH
MYL3-METH,MYL3-TRAN,internal link,Gene-TRAN-Gene-METH
MYL4-METH,MYL4-TRAN,internal link,Gene-TRAN-Gene-METH
MYL6-METH,MYL6-TRAN,internal link,Gene-TRAN-Gene-METH
MYL6B-METH,MYL6B-TRAN,internal link,Gene-TRAN-Gene-METH
MYL9-METH,MYL9-TRAN,internal link,Gene-TRAN-Gene-METH
MYLK-METH,MYLK-TRAN,internal link,Gene-TRAN-Gene-METH
MYLK2-METH,MYLK2-TRAN,internal link,Gene-TRAN-Gene-METH
MYLK3-METH,MYLK3-TRAN,internal link,Gene-TRAN-Gene-METH
MYLK4-METH,MYLK4-TRAN,internal link,Gene-TRAN-Gene-METH
NAIP-METH,NAIP-TRAN,internal link,Gene-TRAN-Gene-METH
NAMPT-METH,NAMPT-TRAN,internal link,Gene-TRAN-Gene-METH
NANOG-METH,NANOG-TRAN,internal link,Gene-TRAN-Gene-METH
NANOGP8-METH,NANOGP8-TRAN,internal link,Gene-TRAN-Gene-METH
NBL1-METH,NBL1-TRAN,internal link,Gene-TRAN-Gene-METH
NCF1-METH,NCF1-TRAN,internal link,Gene-TRAN-Gene-METH
NCK1-METH,NCK1-TRAN,internal link,Gene-TRAN-Gene-METH
NCK2-METH,NCK2-TRAN,internal link,Gene-TRAN-Gene-METH
NCOA1-METH,NCOA1-TRAN,internal link,Gene-TRAN-Gene-METH
NCOA2-METH,NCOA2-TRAN,internal link,Gene-TRAN-Gene-METH
NCOA3-METH,NCOA3-TRAN,internal link,Gene-TRAN-Gene-METH
NCOR1-METH,NCOR1-TRAN,internal link,Gene-TRAN-Gene-METH
NCOR2-METH,NCOR2-TRAN,internal link,Gene-TRAN-Gene-METH
NCSTN-METH,NCSTN-TRAN,internal link,Gene-TRAN-Gene-METH
NEK7-METH,NEK7-TRAN,internal link,Gene-TRAN-Gene-METH
NEO1-METH,NEO1-TRAN,internal link,Gene-TRAN-Gene-METH
NF1-METH,NF1-TRAN,internal link,Gene-TRAN-Gene-METH
NF2-METH,NF2-TRAN,internal link,Gene-TRAN-Gene-METH
NFATC1-METH,NFATC1-TRAN,internal link,Gene-TRAN-Gene-METH
NFATC2-METH,NFATC2-TRAN,internal link,Gene-TRAN-Gene-METH
NFATC3-METH,NFATC3-TRAN,internal link,Gene-TRAN-Gene-METH
NFATC4-METH,NFATC4-TRAN,internal link,Gene-TRAN-Gene-METH
NFKB1-METH,NFKB1-TRAN,internal link,Gene-TRAN-Gene-METH
NFKB2-METH,NFKB2-TRAN,internal link,Gene-TRAN-Gene-METH
NFKBIA-METH,NFKBIA-TRAN,internal link,Gene-TRAN-Gene-METH
NFKBIB-METH,NFKBIB-TRAN,internal link,Gene-TRAN-Gene-METH
NFKBIE-METH,NFKBIE-TRAN,internal link,Gene-TRAN-Gene-METH
NGF-METH,NGF-TRAN,internal link,Gene-TRAN-Gene-METH
NGFR-METH,NGFR-TRAN,internal link,Gene-TRAN-Gene-METH
NKD1-METH,NKD1-TRAN,internal link,Gene-TRAN-Gene-METH
NKD2-METH,NKD2-TRAN,internal link,Gene-TRAN-Gene-METH
NLK-METH,NLK-TRAN,internal link,Gene-TRAN-Gene-METH
NLRC4-METH,NLRC4-TRAN,internal link,Gene-TRAN-Gene-METH
NLRP1-METH,NLRP1-TRAN,internal link,Gene-TRAN-Gene-METH
NLRP12-METH,NLRP12-TRAN,internal link,Gene-TRAN-Gene-METH
NLRP3-METH,NLRP3-TRAN,internal link,Gene-TRAN-Gene-METH
NLRP6-METH,NLRP6-TRAN,internal link,Gene-TRAN-Gene-METH
NLRP7-METH,NLRP7-TRAN,internal link,Gene-TRAN-Gene-METH
NLRX1-METH,NLRX1-TRAN,internal link,Gene-TRAN-Gene-METH
NOD1-METH,NOD1-TRAN,internal link,Gene-TRAN-Gene-METH
NOD2-METH,NOD2-TRAN,internal link,Gene-TRAN-Gene-METH
NODAL-METH,NODAL-TRAN,internal link,Gene-TRAN-Gene-METH
NOG-METH,NOG-TRAN,internal link,Gene-TRAN-Gene-METH
NOS1-METH,NOS1-TRAN,internal link,Gene-TRAN-Gene-METH
NOS2-METH,NOS2-TRAN,internal link,Gene-TRAN-Gene-METH
NOS3-METH,NOS3-TRAN,internal link,Gene-TRAN-Gene-METH
NOTCH1-METH,NOTCH1-TRAN,internal link,Gene-TRAN-Gene-METH
NOTCH2-METH,NOTCH2-TRAN,internal link,Gene-TRAN-Gene-METH
NOTCH3-METH,NOTCH3-TRAN,internal link,Gene-TRAN-Gene-METH
NOTCH4-METH,NOTCH4-TRAN,internal link,Gene-TRAN-Gene-METH
NOTUM-METH,NOTUM-TRAN,internal link,Gene-TRAN-Gene-METH
NOX1-METH,NOX1-TRAN,internal link,Gene-TRAN-Gene-METH
NOX4-METH,NOX4-TRAN,internal link,Gene-TRAN-Gene-METH
NPPA-METH,NPPA-TRAN,internal link,Gene-TRAN-Gene-METH
NPPB-METH,NPPB-TRAN,internal link,Gene-TRAN-Gene-METH
NPPC-METH,NPPC-TRAN,internal link,Gene-TRAN-Gene-METH
NPR1-METH,NPR1-TRAN,internal link,Gene-TRAN-Gene-METH
NPR2-METH,NPR2-TRAN,internal link,Gene-TRAN-Gene-METH
NPRL2-METH,NPRL2-TRAN,internal link,Gene-TRAN-Gene-METH
NPRL3-METH,NPRL3-TRAN,internal link,Gene-TRAN-Gene-METH
NPY-METH,NPY-TRAN,internal link,Gene-TRAN-Gene-METH
NPY1R-METH,NPY1R-TRAN,internal link,Gene-TRAN-Gene-METH
NR1H3-METH,NR1H3-TRAN,internal link,Gene-TRAN-Gene-METH
NR4A1-METH,NR4A1-TRAN,internal link,Gene-TRAN-Gene-METH
NRAS-METH,NRAS-TRAN,internal link,Gene-TRAN-Gene-METH
NRF1-METH,NRF1-TRAN,internal link,Gene-TRAN-Gene-METH
NRG1-METH,NRG1-TRAN,internal link,Gene-TRAN-Gene-METH
NRG2-METH,NRG2-TRAN,internal link,Gene-TRAN-Gene-METH
NRG3-METH,NRG3-TRAN,internal link,Gene-TRAN-Gene-METH
NRG4-METH,NRG4-TRAN,internal link,Gene-TRAN-Gene-METH
NSMAF-METH,NSMAF-TRAN,internal link,Gene-TRAN-Gene-METH
NTF3-METH,NTF3-TRAN,internal link,Gene-TRAN-Gene-METH
NTF4-METH,NTF4-TRAN,internal link,Gene-TRAN-Gene-METH
NTRK1-METH,NTRK1-TRAN,internal link,Gene-TRAN-Gene-METH
NTRK2-METH,NTRK2-TRAN,internal link,Gene-TRAN-Gene-METH
NTRK3-METH,NTRK3-TRAN,internal link,Gene-TRAN-Gene-METH
NTSR1-METH,NTSR1-TRAN,internal link,Gene-TRAN-Gene-METH
NUMB-METH,NUMB-TRAN,internal link,Gene-TRAN-Gene-METH
NUMBL-METH,NUMBL-TRAN,internal link,Gene-TRAN-Gene-METH
OLR1-METH,OLR1-TRAN,internal link,Gene-TRAN-Gene-METH
OPRD1-METH,OPRD1-TRAN,internal link,Gene-TRAN-Gene-METH
OPRM1-METH,OPRM1-TRAN,internal link,Gene-TRAN-Gene-METH
ORAI1-METH,ORAI1-TRAN,internal link,Gene-TRAN-Gene-METH
ORAI2-METH,ORAI2-TRAN,internal link,Gene-TRAN-Gene-METH
ORAI3-METH,ORAI3-TRAN,internal link,Gene-TRAN-Gene-METH
OSM-METH,OSM-TRAN,internal link,Gene-TRAN-Gene-METH
OSMR-METH,OSMR-TRAN,internal link,Gene-TRAN-Gene-METH
OTUD5-METH,OTUD5-TRAN,internal link,Gene-TRAN-Gene-METH
OXT-METH,OXT-TRAN,internal link,Gene-TRAN-Gene-METH
OXTR-METH,OXTR-TRAN,internal link,Gene-TRAN-Gene-METH
P2RX1-METH,P2RX1-TRAN,internal link,Gene-TRAN-Gene-METH
P2RX2-METH,P2RX2-TRAN,internal link,Gene-TRAN-Gene-METH
P2RX3-METH,P2RX3-TRAN,internal link,Gene-TRAN-Gene-METH
P2RX4-METH,P2RX4-TRAN,internal link,Gene-TRAN-Gene-METH
P2RX5-METH,P2RX5-TRAN,internal link,Gene-TRAN-Gene-METH
P2RX6-METH,P2RX6-TRAN,internal link,Gene-TRAN-Gene-METH
P2RX7-METH,P2RX7-TRAN,internal link,Gene-TRAN-Gene-METH
P2RY1-METH,P2RY1-TRAN,internal link,Gene-TRAN-Gene-METH
PAK1-METH,PAK1-TRAN,internal link,Gene-TRAN-Gene-METH
PAK2-METH,PAK2-TRAN,internal link,Gene-TRAN-Gene-METH
PAK3-METH,PAK3-TRAN,internal link,Gene-TRAN-Gene-METH
PAK4-METH,PAK4-TRAN,internal link,Gene-TRAN-Gene-METH
PAK5-METH,PAK5-TRAN,internal link,Gene-TRAN-Gene-METH
PAK6-METH,PAK6-TRAN,internal link,Gene-TRAN-Gene-METH
PALS1-METH,PALS1-TRAN,internal link,Gene-TRAN-Gene-METH
PARD3-METH,PARD3-TRAN,internal link,Gene-TRAN-Gene-METH
PARD6A-METH,PARD6A-TRAN,internal link,Gene-TRAN-Gene-METH
PARD6B-METH,PARD6B-TRAN,internal link,Gene-TRAN-Gene-METH
PARD6G-METH,PARD6G-TRAN,internal link,Gene-TRAN-Gene-METH
PATJ-METH,PATJ-TRAN,internal link,Gene-TRAN-Gene-METH
PCK1-METH,PCK1-TRAN,internal link,Gene-TRAN-Gene-METH
PCK2-METH,PCK2-TRAN,internal link,Gene-TRAN-Gene-METH
PDCD1-METH,PDCD1-TRAN,internal link,Gene-TRAN-Gene-METH
PDE10A-METH,PDE10A-TRAN,internal link,Gene-TRAN-Gene-METH
PDE1A-METH,PDE1A-TRAN,internal link,Gene-TRAN-Gene-METH
PDE1B-METH,PDE1B-TRAN,internal link,Gene-TRAN-Gene-METH
PDE1C-METH,PDE1C-TRAN,internal link,Gene-TRAN-Gene-METH
PDE2A-METH,PDE2A-TRAN,internal link,Gene-TRAN-Gene-METH
PDE3A-METH,PDE3A-TRAN,internal link,Gene-TRAN-Gene-METH
PDE3B-METH,PDE3B-TRAN,internal link,Gene-TRAN-Gene-METH
PDE4A-METH,PDE4A-TRAN,internal link,Gene-TRAN-Gene-METH
PDE4B-METH,PDE4B-TRAN,internal link,Gene-TRAN-Gene-METH
PDE4C-METH,PDE4C-TRAN,internal link,Gene-TRAN-Gene-METH
PDE4D-METH,PDE4D-TRAN,internal link,Gene-TRAN-Gene-METH
PDGFA-METH,PDGFA-TRAN,internal link,Gene-TRAN-Gene-METH
PDGFB-METH,PDGFB-TRAN,internal link,Gene-TRAN-Gene-METH
PDGFC-METH,PDGFC-TRAN,internal link,Gene-TRAN-Gene-METH
PDGFD-METH,PDGFD-TRAN,internal link,Gene-TRAN-Gene-METH
PDGFRA-METH,PDGFRA-TRAN,internal link,Gene-TRAN-Gene-METH
PDGFRB-METH,PDGFRB-TRAN,internal link,Gene-TRAN-Gene-METH
PDHA1-METH,PDHA1-TRAN,internal link,Gene-TRAN-Gene-METH
PDHA2-METH,PDHA2-TRAN,internal link,Gene-TRAN-Gene-METH
PDHB-METH,PDHB-TRAN,internal link,Gene-TRAN-Gene-METH
PDK1-METH,PDK1-TRAN,internal link,Gene-TRAN-Gene-METH
PDPK1-METH,PDPK1-TRAN,internal link,Gene-TRAN-Gene-METH
PERP-METH,PERP-TRAN,internal link,Gene-TRAN-Gene-METH
PF4-METH,PF4-TRAN,internal link,Gene-TRAN-Gene-METH
PF4V1-METH,PF4V1-TRAN,internal link,Gene-TRAN-Gene-METH
PFKFB1-METH,PFKFB1-TRAN,internal link,Gene-TRAN-Gene-METH
PFKFB2-METH,PFKFB2-TRAN,internal link,Gene-TRAN-Gene-METH
PFKFB3-METH,PFKFB3-TRAN,internal link,Gene-TRAN-Gene-METH
PFKFB4-METH,PFKFB4-TRAN,internal link,Gene-TRAN-Gene-METH
PFKL-METH,PFKL-TRAN,internal link,Gene-TRAN-Gene-METH
PFKM-METH,PFKM-TRAN,internal link,Gene-TRAN-Gene-METH
PFKP-METH,PFKP-TRAN,internal link,Gene-TRAN-Gene-METH
PFN1-METH,PFN1-TRAN,internal link,Gene-TRAN-Gene-METH
PFN2-METH,PFN2-TRAN,internal link,Gene-TRAN-Gene-METH
PFN3-METH,PFN3-TRAN,internal link,Gene-TRAN-Gene-METH
PFN4-METH,PFN4-TRAN,internal link,Gene-TRAN-Gene-METH
PGAM5-METH,PGAM5-TRAN,internal link,Gene-TRAN-Gene-METH
PGF-METH,PGF-TRAN,internal link,Gene-TRAN-Gene-METH
PGK1-METH,PGK1-TRAN,internal link,Gene-TRAN-Gene-METH
PGK2-METH,PGK2-TRAN,internal link,Gene-TRAN-Gene-METH
PGR-METH,PGR-TRAN,internal link,Gene-TRAN-Gene-METH
PHKA1-METH,PHKA1-TRAN,internal link,Gene-TRAN-Gene-METH
PHKA2-METH,PHKA2-TRAN,internal link,Gene-TRAN-Gene-METH
PHKB-METH,PHKB-TRAN,internal link,Gene-TRAN-Gene-METH
PHKG1-METH,PHKG1-TRAN,internal link,Gene-TRAN-Gene-METH
PHKG2-METH,PHKG2-TRAN,internal link,Gene-TRAN-Gene-METH
PHLPP1-METH,PHLPP1-TRAN,internal link,Gene-TRAN-Gene-METH
PHLPP2-METH,PHLPP2-TRAN,internal link,Gene-TRAN-Gene-METH
PIAS1-METH,PIAS1-TRAN,internal link,Gene-TRAN-Gene-METH
PIAS2-METH,PIAS2-TRAN,internal link,Gene-TRAN-Gene-METH
PIAS3-METH,PIAS3-TRAN,internal link,Gene-TRAN-Gene-METH
PIAS4-METH,PIAS4-TRAN,internal link,Gene-TRAN-Gene-METH
PIDD1-METH,PIDD1-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3AP1-METH,PIK3AP1-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3C3-METH,PIK3C3-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3CA-METH,PIK3CA-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3CB-METH,PIK3CB-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3CD-METH,PIK3CD-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3CG-METH,PIK3CG-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3R1-METH,PIK3R1-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3R2-METH,PIK3R2-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3R3-METH,PIK3R3-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3R4-METH,PIK3R4-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3R5-METH,PIK3R5-TRAN,internal link,Gene-TRAN-Gene-METH
PIK3R6-METH,PIK3R6-TRAN,internal link,Gene-TRAN-Gene-METH
PIM1-METH,PIM1-TRAN,internal link,Gene-TRAN-Gene-METH
PIN1-METH,PIN1-TRAN,internal link,Gene-TRAN-Gene-METH
PIP5K1A-METH,PIP5K1A-TRAN,internal link,Gene-TRAN-Gene-METH
PIP5K1B-METH,PIP5K1B-TRAN,internal link,Gene-TRAN-Gene-METH
PIP5K1C-METH,PIP5K1C-TRAN,internal link,Gene-TRAN-Gene-METH
PITX2-METH,PITX2-TRAN,internal link,Gene-TRAN-Gene-METH
PKLR-METH,PKLR-TRAN,internal link,Gene-TRAN-Gene-METH
PKM-METH,PKM-TRAN,internal link,Gene-TRAN-Gene-METH
PKN1-METH,PKN1-TRAN,internal link,Gene-TRAN-Gene-METH
PKN2-METH,PKN2-TRAN,internal link,Gene-TRAN-Gene-METH
PKN3-METH,PKN3-TRAN,internal link,Gene-TRAN-Gene-METH
PLA1A-METH,PLA1A-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G10-METH,PLA2G10-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G12A-METH,PLA2G12A-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G12B-METH,PLA2G12B-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G1B-METH,PLA2G1B-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G2A-METH,PLA2G2A-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G2C-METH,PLA2G2C-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G2D-METH,PLA2G2D-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G2E-METH,PLA2G2E-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G2F-METH,PLA2G2F-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G3-METH,PLA2G3-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G4A-METH,PLA2G4A-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G4B-METH,PLA2G4B-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G4C-METH,PLA2G4C-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G4D-METH,PLA2G4D-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G4E-METH,PLA2G4E-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G4F-METH,PLA2G4F-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G5-METH,PLA2G5-TRAN,internal link,Gene-TRAN-Gene-METH
PLA2G6-METH,PLA2G6-TRAN,internal link,Gene-TRAN-Gene-METH
PLAAT3-METH,PLAAT3-TRAN,internal link,Gene-TRAN-Gene-METH
PLAT-METH,PLAT-TRAN,internal link,Gene-TRAN-Gene-METH
PLAU-METH,PLAU-TRAN,internal link,Gene-TRAN-Gene-METH
PLCB1-METH,PLCB1-TRAN,internal link,Gene-TRAN-Gene-METH
PLCB2-METH,PLCB2-TRAN,internal link,Gene-TRAN-Gene-METH
PLCB3-METH,PLCB3-TRAN,internal link,Gene-TRAN-Gene-METH
PLCB4-METH,PLCB4-TRAN,internal link,Gene-TRAN-Gene-METH
PLCD1-METH,PLCD1-TRAN,internal link,Gene-TRAN-Gene-METH
PLCD3-METH,PLCD3-TRAN,internal link,Gene-TRAN-Gene-METH
PLCD4-METH,PLCD4-TRAN,internal link,Gene-TRAN-Gene-METH
PLCE1-METH,PLCE1-TRAN,internal link,Gene-TRAN-Gene-METH
PLCG1-METH,PLCG1-TRAN,internal link,Gene-TRAN-Gene-METH
PLCG2-METH,PLCG2-TRAN,internal link,Gene-TRAN-Gene-METH
PLCZ1-METH,PLCZ1-TRAN,internal link,Gene-TRAN-Gene-METH
PLD1-METH,PLD1-TRAN,internal link,Gene-TRAN-Gene-METH
PLD2-METH,PLD2-TRAN,internal link,Gene-TRAN-Gene-METH
PLIN1-METH,PLIN1-TRAN,internal link,Gene-TRAN-Gene-METH
PLIN2-METH,PLIN2-TRAN,internal link,Gene-TRAN-Gene-METH
PLIN4-METH,PLIN4-TRAN,internal link,Gene-TRAN-Gene-METH
PLIN5-METH,PLIN5-TRAN,internal link,Gene-TRAN-Gene-METH
PLK1-METH,PLK1-TRAN,internal link,Gene-TRAN-Gene-METH
PLK2-METH,PLK2-TRAN,internal link,Gene-TRAN-Gene-METH
PLK3-METH,PLK3-TRAN,internal link,Gene-TRAN-Gene-METH
PLK4-METH,PLK4-TRAN,internal link,Gene-TRAN-Gene-METH
PLN-METH,PLN-TRAN,internal link,Gene-TRAN-Gene-METH
PLTP-METH,PLTP-TRAN,internal link,Gene-TRAN-Gene-METH
PMAIP1-METH,PMAIP1-TRAN,internal link,Gene-TRAN-Gene-METH
POMC-METH,POMC-TRAN,internal link,Gene-TRAN-Gene-METH
PORCN-METH,PORCN-TRAN,internal link,Gene-TRAN-Gene-METH
POU5F1-METH,POU5F1-TRAN,internal link,Gene-TRAN-Gene-METH
POU5F1B-METH,POU5F1B-TRAN,internal link,Gene-TRAN-Gene-METH
PPARA-METH,PPARA-TRAN,internal link,Gene-TRAN-Gene-METH
PPARD-METH,PPARD-TRAN,internal link,Gene-TRAN-Gene-METH
PPARG-METH,PPARG-TRAN,internal link,Gene-TRAN-Gene-METH
PPARGC1A-METH,PPARGC1A-TRAN,internal link,Gene-TRAN-Gene-METH
PPBP-METH,PPBP-TRAN,internal link,Gene-TRAN-Gene-METH
PPIF-METH,PPIF-TRAN,internal link,Gene-TRAN-Gene-METH
PPM1A-METH,PPM1A-TRAN,internal link,Gene-TRAN-Gene-METH
PPM1B-METH,PPM1B-TRAN,internal link,Gene-TRAN-Gene-METH
PPM1D-METH,PPM1D-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1CA-METH,PPP1CA-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1CB-METH,PPP1CB-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1CC-METH,PPP1CC-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R12A-METH,PPP1R12A-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R12B-METH,PPP1R12B-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R12C-METH,PPP1R12C-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R1B-METH,PPP1R1B-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R3A-METH,PPP1R3A-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R3B-METH,PPP1R3B-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R3C-METH,PPP1R3C-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R3D-METH,PPP1R3D-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R3E-METH,PPP1R3E-TRAN,internal link,Gene-TRAN-Gene-METH
PPP1R3F-METH,PPP1R3F-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2CA-METH,PPP2CA-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2CB-METH,PPP2CB-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R1A-METH,PPP2R1A-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R1B-METH,PPP2R1B-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R2A-METH,PPP2R2A-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R2B-METH,PPP2R2B-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R2C-METH,PPP2R2C-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R2D-METH,PPP2R2D-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R3A-METH,PPP2R3A-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R3B-METH,PPP2R3B-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R3C-METH,PPP2R3C-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R5A-METH,PPP2R5A-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R5B-METH,PPP2R5B-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R5C-METH,PPP2R5C-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R5D-METH,PPP2R5D-TRAN,internal link,Gene-TRAN-Gene-METH
PPP2R5E-METH,PPP2R5E-TRAN,internal link,Gene-TRAN-Gene-METH
PPP3CA-METH,PPP3CA-TRAN,internal link,Gene-TRAN-Gene-METH
PPP3CB-METH,PPP3CB-TRAN,internal link,Gene-TRAN-Gene-METH
PPP3CC-METH,PPP3CC-TRAN,internal link,Gene-TRAN-Gene-METH
PPP3R1-METH,PPP3R1-TRAN,internal link,Gene-TRAN-Gene-METH
PPP3R2-METH,PPP3R2-TRAN,internal link,Gene-TRAN-Gene-METH
PPP4C-METH,PPP4C-TRAN,internal link,Gene-TRAN-Gene-METH
PPP4R3A-METH,PPP4R3A-TRAN,internal link,Gene-TRAN-Gene-METH
PPP4R3C-METH,PPP4R3C-TRAN,internal link,Gene-TRAN-Gene-METH
PPP5C-METH,PPP5C-TRAN,internal link,Gene-TRAN-Gene-METH
PRDM4-METH,PRDM4-TRAN,internal link,Gene-TRAN-Gene-METH
PREX1-METH,PREX1-TRAN,internal link,Gene-TRAN-Gene-METH
PRICKLE1-METH,PRICKLE1-TRAN,internal link,Gene-TRAN-Gene-METH
PRICKLE2-METH,PRICKLE2-TRAN,internal link,Gene-TRAN-Gene-METH
PRICKLE3-METH,PRICKLE3-TRAN,internal link,Gene-TRAN-Gene-METH
PRICKLE4-METH,PRICKLE4-TRAN,internal link,Gene-TRAN-Gene-METH
PRKAA1-METH,PRKAA1-TRAN,internal link,Gene-TRAN-Gene-METH
PRKAA2-METH,PRKAA2-TRAN,internal link,Gene-TRAN-Gene-METH
PRKAB1-METH,PRKAB1-TRAN,internal link,Gene-TRAN-Gene-METH
PRKAB2-METH,PRKAB2-TRAN,internal link,Gene-TRAN-Gene-METH
PRKACA-METH,PRKACA-TRAN,internal link,Gene-TRAN-Gene-METH
PRKACB-METH,PRKACB-TRAN,internal link,Gene-TRAN-Gene-METH
PRKACG-METH,PRKACG-TRAN,internal link,Gene-TRAN-Gene-METH
